row_id,id,event_date,firearm_name,range_name,rounds_fired,ammo_description,notes,created,modified
690,01KWG95PGE7KQG62NNDVHM08X5,2024-10-02 20:05:22.8265047,Israeli 98k,SPFGA,7,"Some 125gr, unknown powder","Velocity 2960, SD25.1. Just blowing these off.",2026-07-02 02:05:22.8300588+00:00,2026-07-02 02:05:22.8300635+00:00
691,01KWG95PGH6NTWJM1649KH1ZVF,2024-10-02 20:05:22.8304162,Israeli 98k,SPFGA,19,"195gr Hornady Interlock, 44gr IMR-4895","Velocity 2430, SD43.1",2026-07-02 02:05:22.8330841+00:00,2026-07-02 02:05:22.8330884+00:00
692,01KWG95PGMFTWXKSZV4PJCFBGB,2024-10-02 20:05:22.8334932,Israeli 98k,SPFGA,8,200gr Speer.  OWC testing StaBALL Match,"Really poor velocities, not much more than 2150 or so.  Gave up.",2026-07-02 02:05:22.8362246+00:00,2026-07-02 02:05:22.8362283+00:00
693,01KWG95PGN2EENFHWCCBDJ2NYB,2024-10-06 20:05:22.8366709,Tikka T3X CTR,SPFGA,17,"147gr Campro, 45gr X-4895","Velocitt 2806, SD39.6.  Zeroed the T3 @ 100m",2026-07-02 02:05:22.8370708+00:00,2026-07-02 02:05:22.837073+00:00
694,01KWG95PGN2EENFHWCCBDJ2NYK,2024-10-06 20:05:22.8373381,Tikka T3X CTR,SPFGA,5,"165gr Interlock, 37.6gr IMR-3031","Velocity 2444, SD21.2",2026-07-02 02:05:22.8377163+00:00,2026-07-02 02:05:22.837718+00:00
695,01KWG95PGRNKPQHGN3K3KAQV2Y,2024-10-02 20:05:22.8379749,Israeli 98k,SPFGA,5,"170gr Speer Spitz, 49.8gr X-4895","Velocity 2678, SD 17",2026-07-02 02:05:22.8409271+00:00,2026-07-02 02:05:22.8409306+00:00
696,01KWG95PGWXAXB6VMXDF23ZVGK,2024-10-02 20:05:22.8412988,Israeli 98k,SPFGA,15,"200gr Speer, 44.3gr X-4895. 3.109"""" COAL","Velocity 2343, SD 17.3",2026-07-02 02:05:22.844715+00:00,2026-07-02 02:05:22.8447202+00:00
697,01KWG95PGZ2QYZQXBVEVSWTDXM,2024-10-14 20:05:22.845178,Israeli 98k,SPFGA,5,"200gr Speer, 44.3gr X-4895. 3.109"""" COAL",Ringing the gong @ 200m,2026-07-02 02:05:22.8479587+00:00,2026-07-02 02:05:22.8479623+00:00
698,01KWG95PH2ZXQAHQ2K5G6VQ8R6,2024-10-14 20:05:22.8483439,MRA Renegade 6x45,SPFGA,10,"75gr V-MAX, 28.4gr BL-C(2)",I think the scope was still dialed for the 62gr Varmint Grenade,2026-07-02 02:05:22.8502471+00:00,2026-07-02 02:05:22.8502506+00:00
699,01KWG95PH2ZXQAHQ2K5G6VQ8RE,2024-10-14 20:05:22.8505626,Tikka T3X CTR,SPFGA,5,"147gr Campro, 45gr X-4895",Ringing the gong @ 200m,2026-07-02 02:05:22.8509836+00:00,2026-07-02 02:05:22.8509854+00:00
700,01KWG95PH4TZJB1X14TGZ1Q00F,2024-10-14 20:05:22.8512457,MRA Maverick .308,SPFGA,10,"147gr Campro, 45gr X-4895",Ringing the gong @ 200m,2026-07-02 02:05:22.8526616+00:00,2026-07-02 02:05:22.8526636+00:00
701,01KWG95PH604S3SCWKRP6T0V79,2024-10-20 20:05:22.8529284,MRA Renegade 6x45,SPFGA,15,"80gr Barnes TTSX, 23.0gr IMR-8208 XBR, 2.263"""" COAL.","Velocity 2472, SD18.7,ES 70fps. Rifle was zeroed for the 75gr.  Use the first subtension in the Strike Eagle",2026-07-02 02:05:22.854283+00:00,2026-07-02 02:05:22.8542851+00:00
702,01KWG95PH8PF3MMA5C0K7G5RT6,2024-10-20 20:05:22.8545579,MRA Renegade 6x45,SPFGA,15,75gr Hornady.  27.4gr BL-C(2),"Velocity 2801, SD14.3, ES58.1.  Did the 50-200 zero.",2026-07-02 02:05:22.8563044+00:00,2026-07-02 02:05:22.8563069+00:00
703,01KWG95PH9E8X5QV0R1MBR5VY2,2024-10-20 20:05:22.8565729,MRA Renegade 6x45,SPFGA,22,75gr Hornady.  27.2gr BL-C(2),"Velocity 2798, SD29.7, ES131.  Loaded on Dillon 550.  Did the 50-200 zero",2026-07-02 02:05:22.8579914+00:00,2026-07-02 02:05:22.8579934+00:00
704,01KWG95PHCXT63SN57N3G1B48P,2024-10-20 20:05:22.8582987,MRA Renegade 6x45,SPFGA,16,75gr Hornady.  27.2gr BL-C(2),"Velocity 2774, SD11.4, ES43.3. Autotrickler.  Did the 50-200 Zero",2026-07-02 02:05:22.8600307+00:00,2026-07-02 02:05:22.860033+00:00
705,01KWG95PHCXT63SN57N3G1B48Y,2024-11-05 20:05:22.8603578,G44,Phoenix,50,40gr Aguila?,"981fps, SD17, ES53",2026-07-02 02:05:22.8609762+00:00,2026-07-02 02:05:22.8609783+00:00
706,01KWG95PHDWFYZJND6VGVSFBWZ,2024-11-05 20:05:22.8612271,G44,Phoenix,100,CCI SV,875fps; SD13;ES72,2026-07-02 02:05:22.8618245+00:00,2026-07-02 02:05:22.8618264+00:00
707,01KWG95PHHVTCM1QW6BVPVJYPW,2024-11-05 20:05:22.8621282,G41,Phoenix,50,"230gr Campro, 4.6gr Bullseye",Zero'd for 15 yards. 739fps;SD26;ES104,2026-07-02 02:05:22.8652865+00:00,2026-07-02 02:05:22.8652895+00:00
708,01KWG95PHN97DTQ4DW2J17VQ9D,2024-11-05 20:05:22.8656282,G41,Phoenix,38,"230gr Campro, 4.5gr HP-38",580fps;SD24;ES102,2026-07-02 02:05:22.8691196+00:00,2026-07-02 02:05:22.8691226+00:00
709,01KWG95PHR2QFBSRCFFS8G9GYY,2024-11-08 20:05:22.8694449,G41,Phoenix,25,"230gr Campro, 4.5gr HP-38","587fps;SD46,7;ES159",2026-07-02 02:05:22.8725653+00:00,2026-07-02 02:05:22.8725681+00:00
710,01KWG95PHWXMKN7HQ86AF0CMBF,2024-11-08 20:05:22.8729504,G41,Phoenix,25,"230gr Campro, 4.2gr Bullseye",670fps;SD20;ES84,2026-07-02 02:05:22.8768105+00:00,2026-07-02 02:05:22.876815+00:00
711,01KWG95PJ068G6695D4SRZFD1C,2024-11-08 20:05:22.8772823,G41,Phoenix,50,"230gr Campro, I'm guessing around 4.2gr Bullseye",680fps;SD22;ES97,2026-07-02 02:05:22.8807503+00:00,2026-07-02 02:05:22.8807541+00:00
712,01KWG95PJ1F1ZJTXJYYCDK2A89,2024-11-08 20:05:22.8811085,G44,Phoenix,50,36gr Federal CPHP,1009fps;SD22;ES88,2026-07-02 02:05:22.881853+00:00,2026-07-02 02:05:22.8818549+00:00
713,01KWG95PJ4BPWNN0KTZR7GQAKY,2024-11-10 20:05:22.8821775,MRA Renegade 6x45,SPFGA,25,75gr Hornady.  27.2gr BL-C(2),2745fps;SD18;ES81. At 300M: +4MOA;1866fps;SD21;ES76;1.79MOA group;Mean Radius 0.56MOA,2026-07-02 02:05:22.8847025+00:00,2026-07-02 02:05:22.8847068+00:00
714,01KWG95PJ509938EQ99XWV2JZB,2024-11-10 20:05:22.8850601,Stevens 284Win B#2,SPFGA,17,Blowing off some 180gr. Lapua brass,2863fps;SD23;ES85.  At 300m: +3.625MOA; 2376fps;SD27;ES27. Mean Radius 0.22MOA,2026-07-02 02:05:22.8856902+00:00,2026-07-02 02:05:22.8856923+00:00
715,01KWG95PJ6BC6QQN6MZ3J3JXCC,2024-11-10 20:05:22.8859735,Stevens 284Win B#2,SPFGA,16,162gr Hornady Moly;56.16gr H4831;2.588CBTO;Lapua,2910fps; SD17; ES60. At 300m: +3.125MOA; 2282fps;SD14;ES53.1.01MOA;Mean Radius 0.31MOA,2026-07-02 02:05:22.8866037+00:00,2026-07-02 02:05:22.886606+00:00
716,01KWG95PJCZW44W98BS5P8MNTF,2024-11-14 20:05:22.8869235,G41,Phoenix,50,"230gr Campro, 4.2gr Bullseye","658fps;SD15;ES68. Adjusted sights up 1"""" @ 10 yards (1MOA)",2026-07-02 02:05:22.8920329+00:00,2026-07-02 02:05:22.8920416+00:00
717,01KWG95PJG8SYXKB6JZ00B7WQQ,2024-11-14 20:05:22.8926638,G41,Phoenix,30,"230gr Campro,8.5gr Blue Dot","784fps;SD38;ES179.  Felt """"thumpy""""",2026-07-02 02:05:22.896446+00:00,2026-07-02 02:05:22.8964503+00:00
718,01KWG95PJM636YV6QNMNGTDQ9M,2024-12-01 20:05:22.8968107,G41,Phoenix,30,"230gr Campro, 8.08gr Blue Dot",775fps.; SD24;ES109.  Not as thumpy,2026-07-02 02:05:22.9004653+00:00,2026-07-02 02:05:22.900469+00:00
719,01KWG95PJR27556JA6EE015AEV,2024-12-01 20:05:22.9009348,G41,Phoenix,30,"230gr Campro, 4.2gr Bullseye",689fps; SD37;ES161.  Seem pretty accurate at 45feet.,2026-07-02 02:05:22.9044823+00:00,2026-07-02 02:05:22.9044861+00:00
720,01KWG95PJVT5ZAMV7AF46S9D6S,2024-12-27 20:05:22.9053253,MRA Maverick .308,Phoenix,4,"147gr Campro, 45gr X-4895",Zero'd for 100m on their 40yard range.  Strike Eagle 1-8,2026-07-02 02:05:22.9074208+00:00,2026-07-02 02:05:22.9074245+00:00
721,01KWG95PJWNVVG3PS0SH4XCTHQ,2024-12-27 20:05:22.9077606,Tikka T3X CTR,Phoenix,9,"147gr Campro, 45gr X-4895",Zero'd for 200m on their 40 yard range.  Athlon.,2026-07-02 02:05:22.908328+00:00,2026-07-02 02:05:22.9083311+00:00
722,01KWG95PJX8H9NVK6AG17R8STE,2026-04-22 20:05:22.9086188,CZ-457,SPFGA,54,S&B Canadian Match,100m.  +2.0mil up and 0.3mil right for wind. 1180fps;SD13;ES73,2026-07-02 02:05:22.9090055+00:00,2026-07-02 02:05:22.9090074+00:00
723,01KWG95PJX8H9NVK6AG17R8STQ,2026-04-22 20:05:22.9093377,TM-22 Feather,SPFGA,8,CCI SV,Was trying to zero the Falke Reflex sight at 50m. Was hitting high ~40MOA and right ~40MOA. Didn't have the correct bit to make adjustments applied them when I got home.,2026-07-02 02:05:22.9097004+00:00,2026-07-02 02:05:22.9097026+00:00
724,01KWG95PJYZQK869TX4WXBJ4Q7,2026-01-16 20:05:22.9099896,CZ-457,Phoenix,50,Eley Club,1110fps. SD8. ES36,2026-07-02 02:05:22.9104153+00:00,2026-07-02 02:05:22.9104171+00:00
725,01KWG95PJZQCJK3F9EW6M242WJ,2026-01-16 20:05:22.9107322,CZ-457,Phoenix,50,Eley Club,1112fps. SD6. ES40,2026-07-02 02:05:22.9111475+00:00,2026-07-02 02:05:22.9111494+00:00
726,01KWG95PJZQCJK3F9EW6M242WT,2026-01-16 20:05:22.9114105,CZ-457,Phoenix,45,S&B Canadian Match,1179fps. SD13. ES40,2026-07-02 02:05:22.9119385+00:00,2026-07-02 02:05:22.9119403+00:00
727,01KWG95PK3EE78MJBGPGJYE605,2026-04-15 20:05:22.9121947,G41,CHAS,147,230gr CamPro;9.1gr Blue Dot,Steely-challenge match.  Scored last in Pistol Options (out of 10). Had almost two dozen rounds that didn't feed properly. Subsequent inspection showed that the rounds were a touch too long. Reseated the rounds.,2026-07-02 02:05:22.9158798+00:00,2026-07-02 02:05:22.9158835+00:00
728,01KWG95PK8MNVRY7GTVCWTVC01,2025-02-18 20:05:22.916336,Grey Birch 10/22,Phoenix,100,"Federal 36gr HP ""Black Pack""",Zeroed the Athlon at 36m.  1300fps,2026-07-02 02:05:22.9202433+00:00,2026-07-02 02:05:22.9202472+00:00
729,01KWG95PKDYFSWGBM5S3HTWZRB,2025-03-03 20:05:22.9207679,Grey Birch 10/22,Phoenix,100,40gr Aguila,"",2026-07-02 02:05:22.9254978+00:00,2026-07-02 02:05:22.9255021+00:00
730,01KWG95PKHBFB12PT8KRXJM6J4,2025-03-03 20:05:22.9258802,Grey Birch 10/22,Phoenix,50,CCI SV,"",2026-07-02 02:05:22.9298337+00:00,2026-07-02 02:05:22.929837+00:00
731,01KWG95PKJQCQKNQ3WNMMDW5F1,2025-04-05 20:05:22.9301905,Tikka T3X CTR,SPFGA,12,"147gr Campro, 45gr X-4895",Zero'd the Bushnell Elite 3200,2026-07-02 02:05:22.9307217+00:00,2026-07-02 02:05:22.9307237+00:00
732,01KWG95PKKCERTW5V2RJB8TW81,2025-04-27 20:05:22.9309992,Tikka T3X CTR,SPFGA,45,150gr Speer. IMR-3031.,Testing various loads,2026-07-02 02:05:22.9314822+00:00,2026-07-02 02:05:22.931484+00:00
733,01KWG95PKMJVGJP4K1R95Z31FZ,2026-05-05 20:05:22.9317406,TM-22 Feather,Phoenix,40,Aguila .22 Super Extra,Zeroed the Falke HWS at 40 yards,2026-07-02 02:05:22.9321027+00:00,2026-07-02 02:05:22.9321044+00:00
734,01KWG95PKN99JKQQYJFEQK1SJJ,2026-05-05 20:05:22.9323456,TM-22 Feather,Phoenix,45,CCI SV,"Comparing the CCI SV to the Aguila Super Extra.  Was impacting about 1MOA high, and 1MOA left.  Made some adjustments, but should confirm again.",2026-07-02 02:05:22.9331036+00:00,2026-07-02 02:05:22.9331068+00:00
735,01KWG95PKR6H9PRC1N77HD9ASS,2026-05-12 20:05:22.9336067,Israeli 98k,SPFGA,14,170gr Speer SP.  49.8gr X-4895,Trying to zero the Eotech @ 50m. POI was 2inches high and 3 inches right. Case head separation on the 14th round.,2026-07-02 02:05:22.9366346+00:00,2026-07-02 02:05:22.9366375+00:00
736,01KWG95PKTZ345YAWN2PDV6DBQ,2026-05-12 20:05:22.9376943,TM-22 Feather,SPFGA,80,40gr CCI SV,Zero'd the Falke at 50m,2026-07-02 02:05:22.9383677+00:00,2026-07-02 02:05:22.9383703+00:00
737,01KWG95PKVSMBKB7MWH325X1VQ,2026-05-12 20:05:22.9387224,CZ-457,SPFGA,60,40gr S&B Canadian match,Braeden & I shooting at 50m for un. Groups were within 1MOA.,2026-07-02 02:05:22.9392368+00:00,2026-07-02 02:05:22.9392387+00:00
738,01KWG95PKVSMBKB7MWH325X1W0,2026-05-12 20:05:22.9395079,Type 56 SKS,SPFGA,45,123gr surplus,Zero'd the Magwedge at 50m,2026-07-02 02:05:22.9398805+00:00,2026-07-02 02:05:22.9398822+00:00
739,01KWG95PKXF9P33NWTP0X7EPN5,2026-05-12 20:05:22.9401247,SKS,SPFGA,4,123gr surplus,Tried to zero the RDS at 50. Was incredibly high. I don't have enough depression for this Matador mount.  Need to swap it out.,2026-07-02 02:05:22.9416207+00:00,2026-07-02 02:05:22.9416225+00:00
740,01KWG95PKYYKNWQ32JH8FYM8QD,2026-05-16 20:05:22.9419362,TM-22 Feather,SPFGA,270,40gr CCI SV,SPFGA Rimfire Action Match.  Placed 6th out of 11.,2026-07-02 02:05:22.9424381+00:00,2026-07-02 02:05:22.9424398+00:00
741,01KWG95PKZQAPA8NBZSR8XYK8G,2026-05-16 20:05:22.9426719,TM-22 Feather,Home,0,N/A,Cleaned the receiver. Had to remove the Falke.  Will need to confirm zero.,2026-07-02 02:05:22.9431903+00:00,2026-07-02 02:05:22.943192+00:00
742,01KWG95PM0G314HD1TCTVS13P1,2026-05-21 20:05:22.9434412,TM-22 Feather,SPFGA,90,CCI SV,"Thursday night fun shoot. Didn't re-zero the Falke, but it did seem to be good enough. We're shooting high and to the right.",2026-07-02 02:05:22.9440945+00:00,2026-07-02 02:05:22.9440963+00:00
743,01KWG95PM0G314HD1TCTVS13P9,2026-05-22 20:05:22.9444011,Tikka T3X CTR,SPFGA,32,"178gr Hornady BTHP Match, 40.3gr IMR-3031",2540fps. SD 14fps. ES 66. Shooting at 300m.  Was +1.5Mil/-0.1Mil. The POA was about 1MOA higher than the point of impact.,2026-07-02 02:05:22.9449632+00:00,2026-07-02 02:05:22.9449649+00:00
744,01KWG95PM3KCD8XBFGKKA3Y9M3,2026-05-26 20:05:22.9451976,MRA Renegade 6x45,Home,0,N/A,Removed the Bushnell Elite 3200 10x. Put on the Strike Eagle 1-6x.,2026-07-02 02:05:22.9470712+00:00,2026-07-02 02:05:22.9470739+00:00
745,01KWG95PM3KCD8XBFGKKA3Y9MB,2026-05-29 20:05:22.9473909,CZ-457,SPFGA,50,SK Match,Shooting at 100m. 1286fps; SD 17.2fps; ES 85.6fps.  Groups were not that great. +28C.  Had about a half dozen fail-to-extract.,2026-07-02 02:05:22.9479172+00:00,2026-07-02 02:05:22.9479191+00:00
746,01KWG95PM4BN3N6H4P2TS9TXA3,2026-05-29 20:05:22.9482309,CZ-457,SPFGA,50,SK Match,Shooting at 100m. 1165fps; SD 14.3fps; ES 62.7fps. +28C. Dialed +2.0Mil up.,2026-07-02 02:05:22.9487984+00:00,2026-07-02 02:05:22.9488002+00:00
747,01KWG95PM6644JRNSN4BB5PH3R,2026-05-28 20:05:22.949179,TM-22 Feather,SPFGA,50,CCI SV,Just doing a rough 50m zero. 1081fps; SD 14.8fps; ES 62.4fps. +28C.,2026-07-02 02:05:22.95026+00:00,2026-07-02 02:05:22.9502638+00:00
748,01KWG95PM9CPHY8YYXKEA353F1,2026-05-28 20:05:22.9506388,Israeli 98k,SPFGA,10,170gr Speer SP; 49.8gr X-4895,2656fps; SD 15.9fps; ES 48.5fps. +28C.,2026-07-02 02:05:22.9538381+00:00,2026-07-02 02:05:22.9538418+00:00
749,01KWG95PMBQMCTMENBMJ04T65K,2026-05-28 20:05:22.9541841,MRA Renegade 6x45,SPFGA,26,"90gr Hornady ELD-X, 24.2gr BL-C(2)",2396fps; SD 22.4fps; ES 90.5fps. +28C.,2026-07-02 02:05:22.9558436+00:00,2026-07-02 02:05:22.9558456+00:00
750,01KWG95PMFQA0JATJY90C6E599,2026-05-28 20:05:22.9561849,Israeli 98k,SPFGA,14,150gr Speer SP; 49.8gr X-4895.  This was shooting way right of the 170gr load.,2595fps; SD 20.8fps; ES 72.1fps. +28C.,2026-07-02 02:05:22.9590741+00:00,2026-07-02 02:05:22.9590769+00:00
751,01KWG95PMGTKZ3P68MEGHY8SVD,2026-05-28 20:05:22.9594161,TM-22 Feather,SPFGA,130,CCI SV,SPFGA Steely Challenge at the Thursday Night Fun shoot. +28C.,2026-07-02 02:05:22.9600858+00:00,2026-07-02 02:05:22.9600877+00:00
752,01KWG95PMJDA6EAR01QRZW099N,2026-05-28 20:05:22.9604168,MRA Renegade 6x45,SPFGA,26,"90gr Hornady ELD-X, 24.2gr BL-C(2)",2396fps; SD 22.4fps; ES 90.5fps. +28C.,2026-07-02 02:05:22.9620904+00:00,2026-07-02 02:05:22.9620925+00:00
753,01KWG95PMJDA6EAR01QRZW099X,2026-05-29 20:05:22.9624279,Mapleseed 10/22 #1,SPFGA,120,CCI SV,25m zero and some rapid MQT.  Seems to still be about 2.5MOA left.,2026-07-02 02:05:22.9628314+00:00,2026-07-02 02:05:22.9628332+00:00
754,01KWG95PMQH3BXW7R2SNVJ97A4,2026-06-07 20:05:22.9630765,G41,CHAS,170,230gr Campro; 4.2gr Bullseye,CHAS 3-Gun BOA. Scored horribly,2026-07-02 02:05:22.9673595+00:00,2026-07-02 02:05:22.9673639+00:00
755,01KWG95PMRGKY68W9KRDT4B6SR,2026-06-07 20:05:22.9678005,TM-22 Feather,CHAS,265,CCI SV,CHAS 3-Gun BOA. Scored horribly,2026-07-02 02:05:22.9685664+00:00,2026-07-02 02:05:22.9685686+00:00
756,01KWG95PMYCC6RQRARKB0SW00M,2026-06-25 20:05:22.9688744,G41,SPFGA,90,"230gr Campro, 4.2gr Bullseye",Thursday night fun shoot w/Braeden.  Lost most of the brass.,2026-07-02 02:05:22.9747895+00:00,2026-07-02 02:05:22.974794+00:00
757,01KWG95PN0B4JNN1SPBEX17CGG,2026-06-25 20:05:22.9752152,TM-22 Feather,SPFGA,60,CCI SV,Thursday night fun shoot w/Braeden.,2026-07-02 02:05:22.9760368+00:00,2026-07-02 02:05:22.976039+00:00
758,01KWM3S303AT1EC4NYQSHP23CP,2026-07-02 07:48:04.3390444,G41,SPFGA,124,"230gr Campro, 4.2gr Bullseye",SPFGA Thursday night fun shoot.Lost all of the brass,2026-07-03 13:48:04.4842816+00:00,2026-07-03 13:48:04.485269+00:00
760,01KWM3Y3XTKZPX3V9RZ06V85HZ,2026-07-02 07:50:49.2671329,G17,SPFGA,230,125gr lead 9mm mystery ammo,Braeden shooting at the Thursday Fun Night.  Lost all of the brass.,2026-07-03 13:50:49.2740502+00:00,2026-07-03 13:50:49.2740638+00:00
761,01KWX6P1HS4SS45QPQ4F0ZV3VA,2026-07-06 20:32:00.3137883,CZ-457,SPFGA,135,"Federal 36gr HP ""Black Pack""","1383 fps, SD 19, ES 58.  Mapleseed, shot a 218.",2026-07-06 02:32:00.4303675+00:00,2026-07-06 02:32:00.431161+00:00
762,01KWTME1S45SXWYF04999KBNPQ,2026-07-03 20:34:35.0782336,MRA Maverick .308,SPFGA,3,"178gr Hornady HPBT, 40.3gr IMR-3031","2438 fps, SD 15, ES 36.  Blowing off some of the Tikka amo that wouldn't chamber",2026-07-06 02:34:35.1735022+00:00,2026-07-06 02:34:35.1742879+00:00
763,01KWTMJDV355JZ4C0BK15ZTHYB,2026-07-03 20:36:58.5875215,Tikka T3X CTR,SPFGA,5,"178gr Hornady HPBT. 2524 fps.  SD 20, ES 6.  ",300m practicing.  Was shooting around 0.22mil groups,2026-07-06 02:36:58.5957539+00:00,2026-07-06 02:36:58.5957815+00:00
764,01KWTMQWG2PE4RR72C383SRS5S,2026-07-03 20:39:57.4384118,Tikka T3X CTR,SPFGA,35,"178gr Hornady HPBT, 40.5gr IMR-3031","2662 fps, SD 9, ES 32.  Shooting at 300m.  Groups were around 0.22mil.  +1.5mil ",2026-07-06 02:39:57.4422088+00:00,2026-07-06 02:39:57.4422205+00:00
765,01KXSJW8RAK0CSY18M2KMS5RTS,2026-07-17 21:03:51.3067397,G17,SPFGA,91,9mm lead handloads,Thursday night fun shoot,2026-07-17 03:03:51.4215887+00:00,2026-07-17 03:03:51.4224433+00:00
766,01KXSJX8F0A688WSMTHBGAY6CC,2026-07-17 21:04:23.7768695,TM-22 Feather,SPFGA,29,CCI SV,Thursday night fun shoot,2026-07-17 03:04:23.7830516+00:00,2026-07-17 03:04:23.7830757+00:00
767,01KYGT0SSJ1R5BPNYVYPY83V10,2026-07-26 21:31:11.794232,CZ-457,Phoenix,50,S&B Canadian Match,Mounted the scope a bit further forward. Rezero'd. MV 1145; SD 52; ES 13.5,2026-07-27 03:31:11.7959499+00:00,2026-07-27 03:31:11.81259+00:00
768,01KYGT479WK0QTZDWY2FYFSNKX,2026-07-26 21:33:03.9321402,CZ-457,Phoenix,20,Federal 36gr HP Black Pack,Shoots 0.4mil high compared to the S&B. MV 1374; SD 67; ES 18,2026-07-27 03:33:03.9338747+00:00,2026-07-27 03:33:03.9502484+00:00
769,01KYGT7DD7K8KAWGVFVCZ6E839,2026-07-26 21:34:48.4872881,CZ-457,Phoenix,1,RWS Target Rifle,This ammunition does not reliably extract. MV 1097,2026-07-27 03:34:48.4889848+00:00,2026-07-27 03:34:48.5058045+00:00
770,01KYWDSS3WBD940CRG2DW5V1YJ,2026-07-31 09:48:31.9969947,TM-22 Feather,SPFGA,200,CCI SV,Thursday night fun shoot. Shared the rifle with Adam and a newcomer (Merrin).,2026-07-31 15:48:31.998543+00:00,2026-07-31 15:48:32.0195483+00:00
771,01M0GWCNX6EYQNTE6FFEQ1TDQK,2026-08-20 18:44:01.830574,G44,SPFGA,180,CCI SV,Club ISSF match.  Scored 144 and 141,2026-08-23 00:44:01.831935+00:00,2026-08-23 00:44:01.842696+00:00
772,01M0GWFYVYZDKM95MC1YZWM8FZ,2026-08-20 18:45:49.310781,G41,SPFGA,30,230gr Campro; 4.2gr Bullseye.,Club ISSF match.  Scored 58.  One stoppage.,2026-08-23 00:45:49.312133+00:00,2026-08-23 00:45:49.322003+00:00
773,01M0GWGMEXKSMMTBCH4T5TEEVN,2026-08-20 18:46:11.421121,G41,SPFGA,30,230gr Campro; 4.2gr Bullseye.,Club ISSF match.  Scored 58.  One stoppage.,2026-08-23 00:46:11.422469+00:00,2026-08-23 00:46:11.432248+00:00
774,01M0P4B768NAS5XFWXMS29AKAY,2026-08-20 19:40:15.708405,G41,SPFGA,30,"230gr Campro, 4.2gr Bullseye",Trying the G41 for ISSF. Scored a 56.  One stoppage.,2026-08-23 01:40:15.709537+00:00,2026-08-23 01:40:15.710671+00:00
775,FAKEID1,2026-08-27 16:30:00.0000000,Israeli 98k,SPFGA,15,"200gr Speer; 44.3gr D-4895; 3.109 COAL ","Zeroing the Venoming RDS. 1.94MOA Mean Radius. 2370fps; ES 92; SD 31. +30 Celsius;54% humidity;922 mb",2026-08-27 16:30:00.0000000+00:00,2026-08-27 16:30:00.0000000+00:00
776,FAKEID2,2026-08-27 16:31:00.0000000,Tikka T3 Lite,SPFGA,5,"123gr Hornady ELD-M. ","Ladder testing some N560. +30 Celsius;54% humidity;922 mb. 46.3gr @ 2665fps; 46.6gr @ 2655fps; 46.9gr @ 2702fps; 47.2gr @ 2732fps; 47.5gr @ 2725fps.",2026-08-27 16:31:00.0000000+00:00,2026-08-27 16:31:00.0000000+00:00
777,FAKEID3,2026-08-27 16:33:00.0000000,Tikka T3 Lite,SPFGA,13,"143gr Hornady ELD-X; 37gr IMR-4064. ","Ammo I got when I bought the rifle.. +30 Celsius;54% humidity;922 mb. 2486fps; ES 57; SD 17",2026-08-27 16:33:00.0000000+00:00,2026-08-27 16:33:00.0000000+00:00
778,FAKEID4,2026-08-27 16:34:00.0000000,Tikka T3 Lite,SPFGA,10,"142gr Sierra SMK; 37.6gr D-4895; 2.620 CBTO","+30 Celsius;54% humidity;922 mb. 2562fps; ES 67; SD 21",2026-08-27 16:34:00.0000000+00:00,2026-08-27 16:34:00.0000000+00:00
